ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
24,1.0,0.05994424,0.00017374613,5.232875e-06,0.44864616,2.4198306e-07,0.019863704,6.37146e-39,0.8859775,0.046305083,2.5594486e-24,3.089377e-08,0.24536146,6.9512697e-07,0.012644282,0.99977547,0.00055844,1.0,0.016348407,4.6421243e-05,2.3461353e-27,1.7813757e-13,6.0338755e-31,2.7561157e-08
25,0.5900513,0.10609732,0.01173722,0.004906623,0.0057238033,0.036925647,2.4070327e-23,0.0057944884,0.2471739,0.046305083,1.7659285e-10,5.746178e-08,0.2081817,6.8681506e-23,0.031783104,4.107086e-08,0.00034034025,2.1699798e-05,0.15428965,6.279071e-13,2.728941e-08,0.9648515,6.890853e-15,0.0026798856
32,0.09390064,0.10609732,0.04106601,4.656173e-09,0.02301306,0.7707827,3.56255e-24,8.726399e-27,0.10870308,0.046305083,5.331975e-05,2.9019063e-09,0.07631681,0.00055885536,0.115829505,0.00017639932,0.00020411126,0.2377918,0.035931535,2.578877e-10,1.2259921e-08,3.7480326e-09,5.1076648e-20,0.00092637073
38,0.09390064,0.10609732,0.004989508,1.0863132e-09,0.011417376,1.4834052e-08,3.56255e-24,1.0,0.19009706,0.046305083,1.1047344e-31,1.7320465e-10,0.07631681,5.0298318e-06,0.04092625,1.0,0.00028824786,6.009335e-11,0.035931535,2.5817856e-10,2.0282113e-13,1.0,5.2630525e-19,2.0327774e-05
40,0.09390064,0.05994424,0.011864815,0.004620174,0.44864616,0.15883738,0.018350748,0.10561978,0.34321278,0.046305083,3.006636e-39,1.0600555e-05,0.07631681,0.0016987651,0.06285104,0.005281431,0.00025718904,1.0,0.011657234,0.0062841857,0.0017170894,0.09982016,6.696311e-32,0.0009291747
54,0.09390064,0.10609732,0.81357515,6.8171063e-12,0.029057212,0.6817539,3.915353e-24,4.190046e-24,0.89828175,0.046305083,0.00025257294,3.650697e-15,0.07631681,7.0832016e-07,0.9055304,0.022535183,0.00020411126,5.4407446e-12,0.021866366,3.7005264e-12,1.7172666e-14,0.78939784,1.0647812e-18,0.0046092677
55,0.09390064,0.05994424,0.33874837,2.2240754e-07,0.574614,0.10501985,0.1584589,3.4160377e-15,0.5677263,1.0,5.4069922e-18,5.202156e-14,0.09646739,0.010856378,7.2079456e-07,2.484371e-10,0.00017858997,0.0009953475,0.011657234,1.0964026e-09,1.771227e-11,2.717024e-25,6.0338755e-31,0.00034628116
60,0.11815516,0.10609732,0.9000379,4.201799e-11,0.023973111,0.022795605,3.56255e-24,1.0,0.14662814,0.07390926,2.8159749e-12,5.171044e-14,0.14227797,3.672051e-08,0.08176587,0.9588606,0.005099356,3.952739e-15,0.05317309,1.6008442e-12,7.4237296e-13,4.620792e-06,1.8598049e-23,0.001176984
64,0.09390064,0.05994424,0.00031136122,1.7752681e-08,0.47554386,0.008560827,0.003642777,1.0,0.37259588,0.046305083,0.9997665,5.698552e-10,0.09646739,1.17317974e-07,0.00022793656,1.175591e-09,0.004488576,6.283989e-15,0.028777288,1.8700139e-06,2.9726388e-09,2.1729804e-16,8.414572e-26,1.7769961e-06
72,0.13582136,0.05994424,3.720861e-07,0.062313117,0.26848677,0.00043263394,0.9999962,1.0,0.014510826,0.046305083,0.00011813664,5.433149e-07,0.07631681,3.1382008e-06,4.416602e-05,6.0738306e-15,0.00020356434,4.043395e-27,0.011657234,3.5534814e-10,1.9206163e-13,2.515145e-12,1.3375324e-12,0.0063386275
74,0.09390064,0.10609732,0.00016772884,9.50718e-06,0.011785531,4.582e-17,8.23045e-24,5.4145425e-12,0.3144528,0.046305083,0.9954672,7.850691e-20,0.07631681,1.9241143e-07,0.03337137,1.0,0.00030942584,1.0,0.021866366,3.7716995e-12,6.0272764e-15,1.0,1.330154e-09,1.5723226e-09
77,0.24247748,0.05994424,0.006665615,0.00936903,0.07115741,1.0,0.09830792,0.7280262,0.092225924,0.046305083,6.028577e-33,0.00018149456,0.07631681,0.01713625,0.0011525638,1.0,0.00016375893,4.9432174e-27,0.011657234,0.003592462,3.2961778e-09,1.0,2.2458944e-32,0.00026468365
78,0.13582136,0.05994424,0.0038171331,0.0005552833,0.26110107,0.9885133,0.09377149,0.9981856,0.014632692,0.046305083,1.0,6.242149e-13,0.07631681,3.0255398e-05,0.012707911,5.1330545e-07,0.0003792356,1.0,0.0019824235,6.270975e-11,9.2899345e-06,6.3596043e-26,4.5185625e-15,0.00013660452
89,0.22645177,0.18197545,1.0,0.018931007,0.014578631,7.3895194e-08,0.017410161,1.05856435e-11,0.01661716,0.30965918,0.00424701,1.0,0.07631681,9.373384e-09,0.6675575,3.5750626e-12,0.00028660614,1.0,0.0025632665,4.6033094e-11,9.830186e-07,4.7939847e-11,1.0,0.9966667
94,0.09390064,0.05994424,0.00070198305,0.2066953,0.6379284,2.896412e-15,0.0027203087,1.9217826e-27,0.69982034,0.046305083,7.3047777e-31,9.706264e-06,0.537438,8.761781e-05,0.15509143,0.0010343598,0.00016375893,1.0,0.020650532,0.016817968,1.042194e-08,1.074318e-22,6.0338755e-31,1.2704949e-05
97,1.0,0.10609732,0.06894007,2.6205477e-10,0.8979711,1.0,3.4334443e-27,0.010146122,0.9628148,1.0,0.006393051,1.1454078e-16,1.0,3.16688e-25,0.010093721,1.0,0.00041070167,1.4221096e-17,0.021866366,1.782284e-12,3.0198374e-20,0.9999995,0.0005707137,8.611773e-06
98,0.09390064,0.05994424,0.0054006977,0.022644054,0.31678307,0.00094586506,0.025539387,1.0,0.3350658,0.046305083,9.004728e-38,0.0002567182,0.07631681,0.016408473,0.021908533,2.778858e-10,0.00025064658,1.3074092e-11,0.0025632665,7.020885e-07,0.0046616895,0.19857523,1.2709429e-27,0.00076506956
105,1.0,1.0,3.188199e-07,9.001623e-11,0.019517543,1.0,4.9557564e-26,3.006636e-39,0.050610077,0.046305083,1.0,3.1460745e-09,0.07631681,2.8735976e-06,0.022829894,1.0,0.00020411126,1.0,0.03344825,6.1068766e-07,1.0200227e-15,1.0,1.5175182e-07,7.2971496e-05
115,0.09390064,0.10609732,0.38990682,1.3161451e-09,0.015478964,2.5637903e-05,3.5368608e-25,1.0,0.24016015,0.091239415,3.3564182e-19,5.0863898e-14,1.0,2.4297458e-08,0.017428892,8.3987656e-10,0.0003186438,5.665052e-11,0.09863405,3.360804e-13,1.48565915e-08,0.9997968,8.723573e-19,3.7581322e-06
116,0.09390064,0.05994424,0.041889712,0.00022082396,0.18937553,2.9343308e-05,0.01297383,1.0,0.2662358,0.046305083,7.701606e-35,9.973825e-06,0.19388974,2.7008214e-06,0.030009817,4.629529e-12,0.00067178404,1.0,0.0025632665,9.03534e-07,0.0011054091,8.413707e-07,4.4520273e-28,0.011347257
117,0.13777927,0.10609732,0.9839102,3.298143e-11,0.011417376,0.9939942,3.56255e-24,1.0,0.59315556,0.046305083,1.0,2.7665396e-11,0.29585013,1.0994514e-05,0.0027428546,1.0,0.00027920134,3.37076e-21,0.99953616,4.9115595e-10,2.9799152e-10,0.9999993,3.21729e-18,1.1515696e-07
125,0.43491995,0.10609732,2.809575e-06,9.518745e-08,0.0031282369,0.99991906,1.7472936e-21,1.0,0.08964106,0.046305083,0.999033,2.9248781e-09,0.24673085,6.169222e-06,0.0079596825,0.041900113,0.00059781066,1.0,0.03261185,2.9264338e-10,5.060112e-13,3.1220077e-07,4.531099e-09,5.499387e-06
126,0.9967104,0.05994424,0.0021986314,0.22408228,0.08145779,2.5591643e-10,0.02285768,5.5753583e-16,0.004391559,0.046305083,2.6666374e-14,0.00035161473,0.07631681,0.00026103898,2.6969326e-06,1.0761394e-14,0.00039853263,3.006636e-39,0.0025632665,1.3598201e-06,5.0695067e-05,1.4993964e-17,8.7913406e-11,0.009975693
130,0.09390064,0.10609732,5.7811085e-06,3.2037947e-10,0.011832501,2.2739288e-10,3.56255e-24,3.9785273e-17,0.04935128,0.046305083,2.6006666e-09,2.4595027e-12,0.07631681,9.526173e-05,0.0699827,0.000139825,0.00022414413,1.1808567e-16,0.035931535,9.618972e-10,2.0513476e-10,1.0,8.7735876e-14,0.00015760779
133,0.09390064,0.05994424,3.8095203e-07,0.0014350394,0.44864616,0.10501985,0.1584589,3.827447e-10,0.14585476,0.046305083,3.2298483e-16,0.0004980222,0.07631681,5.934186e-06,0.00065734127,0.00020664578,0.00018132574,2.1940408e-20,0.011657234,0.006878352,3.7598755e-09,0.81899184,2.2606795e-24,0.00044780393
137,0.09390064,0.05994424,2.3221585e-06,0.0018406512,0.6310193,0.0009877562,0.1584589,4.0118288e-05,0.97773427,0.046305083,1.4848911e-27,6.843615e-09,0.07631681,0.01395957,0.010666128,1.3473016e-06,0.00019444495,2.4632564e-25,0.011657234,0.00017882357,0.9622777,0.7283052,6.0338755e-31,4.2742577e-05
138,0.34981948,0.10276631,0.0022927194,0.020403663,0.13302772,1.0,0.018350748,0.3784997,0.0042371973,0.046305083,0.97633886,7.8598094e-07,0.40027294,0.0013067207,0.15313299,1.0,0.0011372719,5.394758e-13,0.03622963,0.002234845,0.030426208,0.9999838,2.4422514e-32,0.00011675735
140,0.13582136,0.05994424,0.006722814,0.63577175,0.26766345,3.1677387e-13,0.010708074,0.99947006,0.0046493006,0.046305083,2.1573925e-18,4.4220784e-16,0.07631681,1.6843577e-06,0.00022658361,4.8025777e-15,0.0075081466,2.9262183e-16,0.028777288,2.2972325e-11,1.8160161e-08,5.136e-11,9.691954e-14,0.00042738632
141,0.7685323,0.10609732,0.000620328,4.2468198e-08,0.4672399,7.907349e-08,9.304735e-20,0.89670366,0.19762008,0.046305083,1.0,8.78477e-11,0.470089,1.0957542e-21,0.043373384,1.0,0.00056806154,1.0,0.035931535,3.9994263e-10,4.714511e-20,1.0,0.99999726,2.0043635e-06
145,0.09390064,0.05994424,0.011602851,0.19688697,0.15951541,1.3785277e-08,0.019226326,1.0,0.8346446,0.046305083,4.37863e-19,4.1084593e-05,0.07631681,4.6044028e-05,0.0036268546,1.2140869e-12,0.00036994374,1.0,0.971159,2.3164366e-06,0.0021236348,0.0356171,1.1928283e-29,3.8993284e-10
147,0.09390064,0.05994424,0.0061368323,0.013750336,0.33317786,0.00094586506,0.02285768,1.0,0.2662358,0.046305083,1.0486173e-33,6.758491e-10,0.24536146,0.62698835,0.99999976,4.3278465e-06,0.0014976813,1.0,0.0064144097,5.0753473e-12,0.00016282813,1.0155741e-10,4.4520273e-28,0.0013496425
148,0.13582136,0.05994424,0.009923574,0.21574031,1.0,1.0,0.1584589,0.5253843,0.007587252,0.046305083,2.6439822e-15,3.3851131e-06,0.07631681,2.6212554e-05,0.0014749075,0.0053309253,0.00016375893,8.246988e-15,0.011657234,0.0056342874,3.925297e-07,0.7637968,3.9021664e-12,0.83308667
153,0.09390064,0.05994424,0.009123456,0.0453099,0.44864616,0.00011257946,0.1584589,0.8556653,0.2662358,0.046305083,9.141677e-32,6.8531995e-07,0.07631681,0.0507753,0.010381846,3.132669e-06,0.00020689992,0.9999999,0.011657234,0.0013688887,0.4730969,0.4519825,2.4422514e-32,0.0025105642
154,0.09390064,0.05994424,0.006665615,0.0072835446,0.40084127,1.0985403e-06,0.09830792,6.6265145e-15,0.2662358,0.046305083,3.006636e-39,1.00687295e-07,0.07631681,0.0019207041,0.005722585,0.0013869064,0.00018304498,7.0613955e-16,0.011657234,0.003592462,9.536316e-05,1.0,8.414572e-26,0.0012561434
155,0.09390064,0.05994424,0.0059091165,1.0,0.63516456,0.10501985,0.998836,2.0376953e-10,0.2662358,0.046305083,9.141677e-32,0.030726885,0.07631681,0.0621799,4.4177057e-05,1.2347955e-05,0.00026057544,2.3009756e-09,0.011657234,0.00015344558,0.004143602,5.798169e-14,6.0338755e-31,0.0007702399
158,0.9227622,0.1250053,0.0036493663,0.0001926587,0.7505106,1.6067434e-14,0.056838457,1.0,0.45270395,0.046305083,0.9378001,1.4787355e-08,0.3911157,9.183622e-24,0.04690529,6.487586e-05,0.00037869622,1.0,1.0,7.498138e-10,0.01651588,0.00034704772,1.6570894e-29,0.039369848
159,1.0,0.05994424,0.0012064104,3.1205185e-05,0.058850635,1.3016263e-08,0.00020453265,5.3261276e-19,0.6522179,0.046305083,1.5274063e-18,7.8598094e-07,0.35515404,7.20064e-24,3.0101517e-05,0.04156023,0.000516448,3.2716805e-09,0.0016283505,2.8029754e-05,0.0056340303,0.99999976,2.4422514e-32,0.1015708
161,0.25400883,0.17572631,0.009217001,2.3650804e-10,0.011417376,0.026904063,3.56255e-24,0.9999987,0.10870308,0.046305083,1.0369779e-18,8.278659e-09,0.07631681,3.065246e-05,0.009806862,0.99586856,0.00022814856,0.89780194,0.035931535,5.921842e-09,2.3964486e-10,0.99997365,2.1906059e-18,0.0026660669
162,0.09390064,0.10609732,0.074183084,1.5669539e-10,0.009406016,5.767755e-08,7.8235034e-23,0.00059543375,0.14503387,0.046305083,9.360239e-08,3.271367e-10,0.24536146,0.00023660754,0.0037092718,1.0,0.00020411126,0.00035441658,0.053770196,2.8755406e-10,5.112381e-13,0.9876325,2.6510323e-22,6.535778e-05
163,0.09390064,0.05994424,0.012176019,0.4560118,0.4221894,0.39868677,0.1584589,1.0,0.2662358,0.046305083,2.4785629e-33,0.007106609,0.07631681,0.027400892,0.042264868,7.3297116e-07,0.0001898146,6.180248e-10,0.011657234,0.04290338,0.004143602,0.28068012,6.0338755e-31,4.0021307e-05
182,0.13582136,0.10609732,0.005409965,5.9813672e-05,0.00096416817,6.902184e-17,7.454824e-23,1.0,0.60689735,1.0,1.0,2.8852e-13,0.2309254,1.7368324e-06,0.040317092,1.0,0.00035785994,1.0,0.14164153,4.8041773e-13,9.870809e-14,3.858858e-32,1.0,0.00048211688
187,0.612231,0.05994424,0.0036887135,0.015907638,0.20758253,5.368543e-09,0.019717736,1.0,0.65086055,0.046305083,1.7023265e-11,5.6182882e-14,0.5176541,1.5582511e-25,3.1205454e-05,1.3315277e-12,0.0003618775,9.679211e-32,0.0025632665,1.3372372e-11,4.1666618e-07,3.006636e-39,1.9441854e-14,0.07049742
189,0.13582136,0.05994424,0.015211434,0.02397034,0.18106374,4.5528637e-07,0.018350748,0.99999094,0.0050841863,0.046305083,8.768786e-14,1.6257127e-08,0.15469666,5.8531954e-05,3.8285114e-05,9.164872e-11,0.00022095728,1.0,0.03779956,0.16480346,3.5142916e-06,0.9994228,1.7302781e-16,0.008170051
190,0.09390064,0.10609732,0.002755555,0.00011877732,0.0059796385,0.9992176,1.4849508e-23,1.0,0.1448456,0.046305083,0.99999964,7.9317727e-16,0.07631681,1.6768264e-07,0.37922573,1.0,0.00042676931,1.0,0.024655819,5.0519143e-13,3.0991856e-12,1.0,0.99984014,0.003930493
193,0.09390064,0.05994424,0.6676004,0.13940796,0.13497634,9.794519e-10,0.064063884,0.99998975,0.2662358,0.046305083,3.006636e-39,2.4660217e-06,0.13686801,0.0010493542,9.291298e-06,2.4793705e-15,0.00020639747,1.7041547e-16,0.0025632665,5.601377e-08,1.4915946e-05,3.006636e-39,4.7305952e-29,1.6731728e-05
194,0.27928856,0.4697083,0.14480908,1.2729487e-09,0.011417376,1.576392e-16,3.137432e-25,4.074229e-31,0.81004196,0.9584493,4.203383e-16,7.7215906e-10,0.9523056,2.2195516e-07,0.12540679,1.0,0.0007952596,1.0,0.85958767,1.8630661e-10,5.8193097e-21,1.0,1.4188157e-16,0.3100689
197,0.13582136,0.05994424,0.0074314573,0.04005981,0.25021818,4.5528637e-07,0.1584589,1.0,0.008294653,0.046305083,8.207154e-17,4.6407175e-07,0.07631681,0.00048924977,4.7260684e-05,0.001567385,0.00020689992,1.0,0.011657234,0.00026851098,8.290699e-06,6.663393e-07,1.7302781e-16,0.45681763
201,0.09390064,0.10609732,0.038109705,2.3650804e-10,0.011417376,1.0,3.56255e-24,1.0,0.10870308,0.046305083,2.2791478e-14,1.7377381e-10,0.07631681,9.236796e-06,0.11430971,1.0,0.00020411126,0.01826943,0.035931535,2.2170545e-10,4.2804137e-12,0.017462878,8.719405e-21,5.1108636e-05
202,0.13582136,0.05994424,0.0025600425,0.5497711,0.18106374,4.5528637e-07,0.018350748,1.0,0.0073059932,0.046305083,0.022883132,1.1910415e-06,0.07631681,0.00045163726,0.0734461,0.031324025,0.0003155479,1.0,0.0016283505,0.0029472373,1.8659788e-05,3.2497824e-09,1.7302781e-16,0.83180016
204,0.52118206,0.10609732,6.866847e-06,4.746405e-09,0.2226459,1.0,3.8986717e-26,2.9933824e-05,0.056746874,0.046305083,0.9999999,6.223325e-11,0.1839583,2.7978488e-22,0.15742797,1.0,0.00020411126,7.18169e-30,0.035931535,3.0231234e-08,6.3652564e-12,1.0,5.4635053e-05,1.0
206,0.09390064,0.05994424,9.941062e-05,0.45797175,0.5261966,5.8181048e-08,0.19515392,3.006636e-39,0.1337816,0.046305083,9.001134e-13,3.9424214e-16,0.07631681,0.0011578188,0.27322233,1.5190616e-11,0.0002564124,1.0,0.006572451,3.5771056e-10,6.970581e-06,0.7172561,2.2458944e-32,0.0001385394
207,0.09390064,0.05994424,0.029014962,0.002481467,0.6653214,0.10501985,0.998836,0.3784997,0.5085588,0.046305083,7.0079237e-28,0.0080826925,0.07631681,0.011379784,0.0010283235,5.3081963e-05,0.0044321637,3.6806072e-11,0.028777288,0.0011821255,1.8482015e-05,0.24799511,6.0338755e-31,0.027553413
213,0.09390064,0.05994424,0.06202185,0.0044660172,0.39369252,0.0005934666,0.021147469,1.0,0.5085588,0.07390926,1.2123483e-28,1.07523964e-16,0.14227797,0.011158757,0.00024830466,3.0516405e-14,0.0002663674,0.9937664,0.0025632665,3.081297e-12,0.0012004977,3.49092e-20,5.144188e-29,7.374997e-05
224,0.22409727,0.17572631,0.0068366053,0.00059497816,0.0015134945,3.5137768e-05,1.8606282e-23,1.377018e-10,0.3830943,0.046305083,2.0393631e-10,2.1511709e-11,0.07631681,5.542393e-05,0.0025999362,1.0,0.00036383801,1.6680028e-08,0.8421542,1.5029048e-12,2.4704472e-09,4.4946394e-27,0.9998324,4.533479e-07
225,0.09390064,0.1086178,0.1343489,0.050039023,0.5141287,4.086995e-08,0.1584589,1.0,0.2662358,0.046305083,3.006636e-39,1.0,0.07631681,7.043144e-08,0.1935,1.1332386e-16,0.0006720748,0.9999999,0.054583166,0.00014171912,2.2146283e-10,6.758202e-19,1.0,4.0625248e-10
226,0.09390064,0.18197545,6.745536e-06,0.01352198,0.44864616,0.10501985,0.1584589,4.9881635e-07,0.14585476,0.30965918,1.4237204e-07,0.00015773905,0.07631681,0.015294579,0.0086855795,2.6264859e-06,0.00016375893,2.1940408e-20,0.011657234,0.007070742,0.004143602,0.6875265,6.0338755e-31,0.0051977867
232,0.09390064,0.05994424,0.99998,0.20487179,0.574614,0.10501985,1.2791237e-06,1.7883447e-09,0.9079209,1.0,2.4770898e-17,3.046046e-14,0.07631681,0.00037325683,0.009687338,4.5600375e-21,0.00016375893,0.9998648,0.011657234,1.0674483e-12,6.169259e-07,1.9331133e-06,2.2606795e-24,0.0346904
234,0.17848936,0.05994424,0.00012705309,0.13814019,0.18106374,2.6972439e-05,0.019863704,1.6699071e-22,0.0069186734,0.046305083,0.99997854,2.3957242e-08,0.07631681,0.00013821374,0.08927246,2.0303443e-09,0.00048703657,1.0,0.006572451,0.9993555,5.909112e-10,3.4726637e-09,3.106166e-10,0.077228524
235,0.09390064,0.05994424,2.3286202e-07,0.01352198,0.44864616,0.10501985,0.1584589,0.98898554,0.14585476,0.046305083,5.947937e-08,0.0021039026,0.07631681,0.015294579,0.0014066938,0.010527382,0.00016375893,2.1940408e-20,0.011657234,0.004475015,0.004143602,0.6875265,6.0338755e-31,0.0025105642
236,0.6028089,0.05994424,0.6106795,0.5277428,0.043646276,1.628426e-05,0.1584589,1.1136928e-15,0.017734813,0.046305083,0.009853717,1.0,0.07631681,4.6667768e-14,0.06511813,6.3108123e-06,0.0008841669,3.006975e-06,0.91200167,0.027062848,9.865824e-17,1.0,1.0,0.028384583
249,0.1233277,0.05994424,0.076650515,1.6160661e-06,0.1452876,0.7789002,0.42576036,0.9999126,0.48461762,0.046305083,6.738119e-09,1.0,0.07631681,1.9034507e-09,0.0001172582,5.3208585e-15,0.0049714856,9.630721e-10,0.06738012,3.0110394e-07,1.0,6.668451e-09,1.0,7.973886e-11
255,0.09390064,0.05994424,0.03135669,0.0034451901,0.14249693,9.849357e-07,0.021331128,1.0,0.6880238,0.046305083,1.9092226e-07,2.3795302e-08,0.07631681,0.003473796,0.04841926,1.0981686e-06,0.005694165,1.0,0.1386583,2.2600402e-10,3.0578182e-09,0.17930008,1.2709429e-27,0.0927391
258,0.25729927,0.17572631,0.015971147,6.796852e-12,0.0026766695,1.0,3.56255e-24,3.9105172e-24,0.05422198,0.046305083,1.0,5.832398e-14,0.07631681,8.5084463e-07,0.12732045,1.0,0.0003878895,1.1495701e-32,0.021866366,2.769953e-13,1.6402392e-16,0.9999999,3.728516e-21,0.011580997
260,0.09390064,0.05994424,0.09053132,0.10151448,0.574614,0.10501985,0.9991604,0.0001732259,0.2662358,0.046305083,2.805753e-33,1.3857226e-06,0.07631681,0.304499,0.0045719193,9.792912e-21,0.00025897025,1.5143079e-12,0.011657234,1.13710854e-07,5.475142e-06,7.15158e-07,6.0338755e-31,0.010409041
262,1.0,1.0,0.46576747,0.926985,0.15951541,9.047642e-13,0.02530303,1.0,0.94763863,0.046305083,3.006636e-39,3.037738e-06,0.07631681,0.03852864,0.5718226,2.8946582e-07,0.00034077858,2.3662563e-11,0.0025632665,1.201377e-06,2.6516649e-05,1.0292285e-13,1.642621e-28,1.8710058e-08
264,0.09390064,0.05994424,0.05187921,0.99998367,0.4221894,0.10501985,0.1584589,0.41962862,0.2662358,0.046305083,2.1750503e-34,0.008012741,0.07631681,0.026147138,0.0020286255,7.3297116e-07,0.00023595196,2.3009756e-09,0.011657234,0.06942257,1.0,0.28068012,2.5549659e-28,2.4306011e-05
269,0.09390064,0.05994424,3.6357713e-05,2.1395333e-07,0.55134195,3.0956795e-25,0.019863704,4.0693845e-08,0.15280591,0.046305083,0.053387523,4.9972e-10,0.07631681,5.584679e-06,0.049693663,2.5998597e-19,0.0005213299,1.0,0.0019824235,8.933579e-08,7.3977385e-16,5.529866e-14,4.762982e-32,0.00201128
271,0.13582136,0.9866833,0.39703485,1.3332146e-09,0.007120779,0.9999918,3.56255e-24,3.006636e-39,1.0,0.046305083,1.2445095e-07,8.9930824e-10,0.24536146,1.8510182e-05,0.253558,1.0,0.00041075633,2.5094367e-24,0.15428965,2.2083675e-11,4.6694546e-15,1.0,0.81174535,5.3679816e-08
276,1.0,1.0,1.0,7.098887e-05,0.12133858,3.3850477e-15,0.010872191,2.5603085e-16,0.6395603,0.30965918,0.99722666,1.0,0.07631681,2.5745544e-08,0.99439067,1.741337e-06,0.004491933,1.0,0.004965229,0.003592462,1.8058117e-07,1.8674707e-21,1.0,5.210111e-05
277,0.09390064,0.05994424,0.038002357,0.062341794,0.5808024,0.10501985,0.1584589,1.0,0.5085588,0.046305083,8.361498e-31,8.633514e-14,0.07631681,0.036246948,0.00025215236,1.0294946e-15,0.00028062615,1.5482074e-11,0.011657234,1.367091e-07,5.923579e-07,2.4132404e-14,6.0338755e-31,0.008458098
281,0.09390064,0.10609732,0.07097972,0.0011813545,0.00705426,2.0772065e-26,4.2792795e-23,1.0,0.28514415,0.046305083,4.4885402e-07,2.296732e-12,0.07631681,0.6902864,0.9735478,1.0,0.004491933,1.0,0.17428917,2.1815882e-13,3.6439718e-10,0.9999769,1.5712996e-10,4.1626066e-05
